Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Sintaema-SP,@Sintaema,2023-05-31T18:31:19.000Z,False,"A luta do Sintaema e da , junto com o conjunto dos urbanitários de todos o Brasil, segue firme em Brasília pela criação da Frente Parlamentar Mista em Defesa do Saneamento Público, formada por deputados e senadores, em Brasília.https://sintaemasp.org.br/noticias/frente-parlamentar-mista…",1,0,1,95,[],['@PortalCTB'],[],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1663976466239897620,tweet_id:1663976466239897620
Sintaema-SP,@Sintaema,2023-05-16T14:50:37.000Z,False,"NÃO À PRIVATIZAÇÃO DO SANEAMENTO! A luta do Sintaema, com um conjunto dos urbanitários de todos o Brasil, segue firme em Brasília pela criação da Frente Parlamentar Mista em Defesa do Saneamento Público.

Pressione o seu deputado(a) a assinar pela criação da Frente!",0,2,0,82,[],[],['\\u270a'],https://pbs.twimg.com/profile_images/1902823356774129664/uC2rJrX0_bigger.jpg,https://x.com/Sintaema/status/1658485105885851651,tweet_id:1658485105885851651
matheus_valadao,@matheus_valadao,2023-05-11T10:11:58.000Z,False,"Parabéns. Mas vc sabe bem que a Brasília ilha da fantasia que o Kim fala é a parte em que tem idh altissimo fruto do funcionalismo público enquanto o restaurante em que a maioria dos servidores  de menor salario da câmara comem não tem saneamento básico. 
Numa ilha da (...)",2,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1667280956741353472/E2ZGArdg_bigger.jpg,https://x.com/matheus_valadao/status/1656603044321153025,tweet_id:1656603044321153025
CTB Brasil,@PortalCTB,2023-03-29T18:59:34.000Z,False,"#NãoàPrivatização Os deputados federais Jandira Feghali (RJ), líder do partido na Câmara, e Daniel Almeida (BA) reforçaram, nesta quarta (29), em Brasília, o compromisso do partido de auxiliar a luta da CTB contra a privatização do saneamento público. https://ctb.org.br/noticias/meio-ambiente/bancada-do-pcdob-reforca-compromisso-com-ctb/…",0,1,4,118,['#NãoàPrivatização'],[],['\\u270a'],https://pbs.twimg.com/profile_images/1640809195556552704/3zBC0j7C_bigger.jpg,https://x.com/PortalCTB/status/1641153141381971973,tweet_id:1641153141381971973
wEsLeY fErNaNdEs,@WESLEYF77290383,2023-02-07T19:43:39.000Z,False,"Embaixadora, Brasília é bonita.  Dizem que tem renda per capta maior que Noruega, acredita?Uma pena as  cidades satélites,  abandonadas pelo poder público brasileiro: sem educação,  saúde, saneamento básico ou transporte .",1,0,3,574,[],[],[],https://pbs.twimg.com/profile_images/1609670782623391749/tLsEmzl__bigger.jpg,https://x.com/WESLEYF77290383/status/1623044841041960979,tweet_id:1623044841041960979
IgorMoreno,@moreno903,2023-01-24T01:36:28.000Z,False,"5 feitos? Vamos lá. Autonomia do BACEN, percursos do menos Brasília mais Brasil, descentralizado o poder. 2. Lei da liberdade econômica facilitando para pessoas abrir empresas. 3. Novo marco do saneamento parceria público privada para levar saneamento básico a lugares remotos.",1,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/871870731658899458/X03TSwb-_bigger.jpg,https://x.com/moreno903/status/1617697812623552512,tweet_id:1617697812623552512
Ari Sansou,@arisansou,2023-01-09T13:21:29.000Z,False,"Aí, os nossos suados milhões, bilhões que deveriam ser usados em prol do povo, na saúde, educação, saneamento, etc.. Serão usados para reconstruir o patrimônio público destruído em Brasília! 
“Desordem e Regresso” estamos no caminho certinho, SQN!",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1479827441430446083/xtVEVZ18_bigger.jpg,https://x.com/arisansou/status/1612439415619735552,tweet_id:1612439415619735552
Renata Magalhães,@renatapsd55,2022-09-28T00:25:37.000Z,False,"Em Brasília, lutarei com unhas e dentes por mais recursos para a saúde e a educação.

Belford Roxo precisa urgente de mais investimentos em infraestrutura e saneamento público, e vou buscar isso em Brasília.

Renata Magalhães, 5520",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1577809417608863745/pHe-NE_F_bigger.jpg,https://x.com/renatapsd55/status/1574918214420779010,tweet_id:1574918214420779010
Thiago Caldeira,@TcmCaldeira,2022-09-02T21:48:43.000Z,True,"Maior problema dos pobres em Brasília é a baixa densidade: 

-Serviço públicos + caros (saneamento, iluminação...);
-Inviabiliza o transp. público;
-Moradias + caras expulsa os pobres p/ longe (comum morar 50km do trabalho).

E muito ""progressista"" defendendo o status quo.",2,2,66,0,[],[],['\\U0001f635\\u200d\\U0001f4ab'],https://pbs.twimg.com/profile_images/1300849648198877188/p3E0xMR__bigger.jpg,https://x.com/TcmCaldeira/status/1565819031394852870,tweet_id:1565819031394852870
Baltar,@rbaltarpe,2022-06-07T12:21:51.000Z,False,"129 mortos, milhares de desabrigados, 70% da região metropolitana alagada, caos, povo abandonado pelo poder público e ainda tem gente que apoia um canalha que foi até Brasília e votou contra o Marco do Saneamento!
Grande Recife chora de verdade!
Nossa situação é calamitosa!",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1665459152959725571/1I3byGnC_bigger.jpg,https://x.com/rbaltarpe/status/1534148631183384577,tweet_id:1534148631183384577
Linda Sod// Brasília,@Lindasod,2022-05-30T12:08:18.000Z,False,"Desastres são previsíveis e reincidentes. Falta vontade do poder público de evitá-los. O Governador de Pernambuco, Paulo Câmara, pertence a um partido que votou contra o Marco do Saneamento. O Nordeste precisa se libertar da Tirania da Esquerda. Vai Recife! Acorda Nordeste!!",7,94,174,0,[],[],[],https://pbs.twimg.com/profile_images/1312779017528004608/h63z5-PA_bigger.jpg,https://x.com/Lindasod/status/1531246118373302274,tweet_id:1531246118373302274
Neli Faria,@Nelifaria,2022-04-30T13:29:27.000Z,False,"Até que enfim alguém diz de JK tudo que sempre achei. Um Oportunista que torrou dinheiro público na Construção de Brasília. Se ele  fosse um Estadista, teria empregado esse dinheiro para saneamento básico no Brasil,ferrovias. E, não se deve esquecer que  as Ferrovias",1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1529657074283683841/Hp2spxcI_bigger.jpg,https://x.com/Nelifaria/status/1520394905222193153,tweet_id:1520394905222193153
Plinio Poletto,@PlinioPoletto,2022-04-24T09:50:21.000Z,False,"Quem queimou igreja no Chile, quem quebrou igreja em Curitiba um vereador do PT, quem não aprovou o marco de saneamento esgoto no Brasil, quem quer aprovar aborto,, quem chegou em Brasília e tirou símbolo de Cristo nos órgãos público,meu Deus,e tem cegos que não vê",2,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/693054613868711937/XxFerSCf_bigger.jpg,https://x.com/PlinioPoletto/status/1518165440308121601,tweet_id:1518165440308121601
Enfermeira Karine,@AfonsecaKarine,2022-02-03T12:42:48.000Z,False,"As chuvas de SP chegaram a Brasília, quem mais sofre com a desordem da cidade é a população periférica. Que depende de um transporte público caótico, que anda em vias cobertas de lama e residem em áreas sem a mínima estrutura de saneamento básico e com riscos de alagamento.",0,0,5,0,[],[],[],https://pbs.twimg.com/profile_images/1442566037073850368/rP-aBPub_bigger.jpg,https://x.com/AfonsecaKarine/status/1489217809611689984,tweet_id:1489217809611689984
Gilvan Coelho,@GilvanCoelho1,2022-01-13T01:56:08.000Z,False,"O BRB que é um banco do governo do Distrito Federal gasta 35 milhões ano no Flamengo que nem de Brasília é. É um dinheiro público que poderia ser usado no saneamento do Gama, melhorar na saúde e na educação, mas é gasto pra ajudar a pagar Gabigol,Pedro. Se eu seguisse sua lógica.",3,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1355642402938220547/Kt-SwNDE_bigger.jpg,https://x.com/GilvanCoelho1/status/1481444922448302082,tweet_id:1481444922448302082
FNU - Urbanitários,@FNUCUT,2021-11-24T14:26:55.000Z,False,"#STFSaneamentoNãoÉMercadoComeçou o esquenta da mobilização dos urbanitários em Brasília, em defesa do saneamento público!!",0,0,1,0,['#STFSaneamentoNãoÉMercado'],[],[],https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1463514471171768326,tweet_id:1463514471171768326
FNU - Urbanitários,@FNUCUT,2021-11-23T18:02:22.000Z,False,"TRABALHADORES FARÃO ATO EM BRASÍLIA EM DEFESA DO SANEAMENTO PÚBLICONesta quarta, 24, o STF marcou o julgamento das ADIs – Ação Direta de Inconstitucionalidade – que contestam a Lei 14.206, criada pelo Governo Bolsonaro e que abre o setor de saneamento à iniciativa privada.",1,7,13,0,[],[],[],https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1463206305636704274,tweet_id:1463206305636704274
Diogo Rodrigues,@casperdiogo,2021-09-14T15:22:51.000Z,False,"Melhorar transporte público, melhorar as regiões administrativas para empresas se instalarem nelas e gerar empregos (descentralizando a região central de Brasília), saúde (saneamento básico, atendimento básico etc), educação e segurança etc",0,2,7,0,[],[],[],https://pbs.twimg.com/profile_images/1445633796095676422/98jVrwLl_bigger.jpg,https://x.com/casperdiogo/status/1437799008458747907,tweet_id:1437799008458747907
Agência Brasília,@AgenciaBrasilia,2021-05-25T15:46:37.000Z,False,#Caesb | A Companhia de Saneamento Ambiental do Distrito Federal (Caesb) vai realizar um processo seletivo público para a contratação de estagiários para cadastro reserva. Saiba mais: https://bit.ly/3ukhOrR,1,1,1,0,['#Caesb'],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/1397217549515993090,tweet_id:1397217549515993090
Pharael,@RaphaelJax,2021-03-28T23:46:47.000Z,False,"Você quer exemplo melhor do que Brasília? 
Que custa aproximadamente 10 % do PIB pra manter todo o funcionalismo público? 
Com aproximadamente 100 milhões de pessoas sem saneamento básico? 

É ridículo,cara. Só a França é o estado de São Paulo. Não tem como comparar.",1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1367316846010126337/EIFC8to4_bigger.jpg,https://x.com/RaphaelJax/status/1376319891641360385,tweet_id:1376319891641360385
Bella,@Polyana35514140,2021-03-03T04:49:18.000Z,False,"Maior arrependimento foi ter saído de Brasília e ter vindo morar em Teresina , sair de uma cidade totalmente estruturada pra vir pra uma cidade q parece que nem governador tem ... Meu Deus !! Quanto descaso .  
Falta energia , falta transporte público , água , saneamento",0,0,0,0,[],['@g1piaui'],[],https://pbs.twimg.com/profile_images/1305664691163852802/2o1mpMgn_bigger.jpg,https://x.com/Polyana35514140/status/1366973935770873858,tweet_id:1366973935770873858
Assemae,@Assemae,2020-10-08T14:11:36.000Z,False,"É HOJE!!Webinar da Assemae debaterá as Parcerias Público-Públicas para a gestão do saneamento. 

Nesta quinta-feira, 08/10, a partir das 15h (hora de Brasília).

Acompanhe aqui: https://youtube.com/watch?v=HNkB5JKrDGE&feature=youtu.be…",0,0,0,0,[],[],"['\\U0001f514', '\\U0001f514']",https://pbs.twimg.com/profile_images/1888947128241618944/7H18lOLI_bigger.jpg,https://x.com/Assemae/status/1314206816302063617,tweet_id:1314206816302063617
João Vitor Gomes Corrêa,@adv_joaogomes,2020-09-27T13:59:58.000Z,False,"Cara, o Brasil precisa de um marco de transporte público igual fizeram com o saneamento básico.

Só assim pra acabar com os monopólios. Em Brasília primeiro e depois no resto do país.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1823096842764058624/vA_1eZHu_bigger.jpg,https://x.com/adv_joaogomes/status/1310217620994633734,tweet_id:1310217620994633734
João Silva Brasília,@bsb_joaosilva,2020-09-23T01:11:51.000Z,False,"O dinheiro vai para as áreas prioritárias. Mas a gente pode dizer que, sempre que aumenta o gasto com segurança, sobra menos dinheiro para saneamento, transporte público, infraestrutura urbana, lazer, se preferir. ",1,0,0,0,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1123022306329206784/YlhpIOFY_bigger.png,https://x.com/bsb_joaosilva/status/1308574768384421888,tweet_id:1308574768384421888
ritademedeiros,@mritademedeiros,2020-08-20T11:05:37.000Z,False,"Tanta coisa para fazer em Brasília e  esses distritais estão procurando retroceder na história. Vá trabalhar bando de parasitas. Pensem na saúde, na educação, no transporte público, saneamento, e não em censura que é proibido por nossa Constituição.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1087459195476156417/uYTpAS7g_bigger.jpg,https://x.com/mritademedeiros/status/1296403005961637888,tweet_id:1296403005961637888
Neli Faria,@Nelifaria,2020-04-21T14:40:19.000Z,False,"Ainda acho que JK errou! Ainda acho que o  maior desperdício de dinheiro público foi JK ter inventado Brasília. Se tivesse aplicado o dinheiro em saneamento básico, ferrovias, hoje o Brasil estaria em outro patamar. Só fui em Brasília uma vez: posse de meu Anjo da Guarda no MPF. https://t.co/4F3aRCeMIC",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1529657074283683841/Hp2spxcI_bigger.jpg,https://x.com/Nelifaria/status/1252608106246307842,tweet_id:1252608106246307842
Neli Faria,@Nelifaria,2020-04-21T14:40:15.000Z,False,"Ainda acho que JK errou! Ainda acho que o  maior desperdício de dinheiro público foi JK ter inventado Brasília. Se tivesse aplicado o dinheiro em saneamento básico, ferrovias, hoje o Brasil estaria em outro patamar. Só fui em Brasília uma vez: posse de meu Anjo da Guarda no MPF.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1529657074283683841/Hp2spxcI_bigger.jpg,https://x.com/Nelifaria/status/1252608088751964161,tweet_id:1252608088751964161
Agência Brasília,@AgenciaBrasilia,2020-03-04T16:57:17.000Z,False,"#ConcursoPúblicoDF | Foi publicado no #DODF  desta quarta-feira (4/3) o edital do concurso público da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal (Adasa). Acesse e confira: http://bit.ly/2POhOil",0,1,2,0,"['#ConcursoPúblicoDF', '#DODF']",[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/1235247957739548672,tweet_id:1235247957739548672
julio cesar c c lima,@juliocesarcclim,2020-02-28T18:21:23.000Z,False,"Mas esse é o espelho do povo brasileiro até hoje, antigamente somente os negros e hoje também os brancos de olhos azuis , todos moram em favelas sem saneamento, segurança e saúde e os seus donos estão no “funcionário público” e nos políticos de Brasília.",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/887871432780369920/ZlA2o3cA_bigger.jpg,https://x.com/juliocesarcclim/status/1233457181632192517,tweet_id:1233457181632192517
Darcy Voss conta reserva,@BarbosaVoss,2019-12-08T19:41:32.000Z,False,"Vou desenhar!!!!
$$$$$ publico é para saúde, educação, saneamento básico e infraestrutura!
Quer se candidatar? Abre a tua carteira!
O BRASIL de verdade, fora da bolha de Brasília, é um retrato da miseria! Legislam em causa própria e se apropriam do que é nosso direito básico.",0,1,1,0,[],[],[],https://pbs.twimg.com/profile_images/1745941942200934400/wFOboU3p_bigger.jpg,https://x.com/BarbosaVoss/status/1203761547505553408,tweet_id:1203761547505553408
ODoutrinador™,@Doutrinador_BR,2019-10-29T22:09:54.000Z,False,Tem é que diminuir as mamatas do funcionalismo público isso sim! O povo tem de cobrar o fim de tanta farra com dinheiro público já que o retorno a população é precário sem saneamento/segurança pública/sem saúde pública e cada vez mais impostos! MAIS BRASIL E MENOS BRASÍLIA!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1254099464987566087/PHLqkxhj_bigger.jpg,https://x.com/Doutrinador_BR/status/1189303369447493633,tweet_id:1189303369447493633
FNU - Urbanitários,@FNUCUT,2019-10-29T21:02:46.000Z,False,"Representantes de sindicatos dos urbanitários de todo o país e da FNU estão em Brasília na defesa do saneamento público e de qualidade para todos os brasileiros.
PRIVATIZAR O SANEAMENTO É EXCLUIR OS MENOS FAVORECIDOS DO ACESSO AOS SERVIÇOS.#PrivatizarNÃO 
 #FNU",0,0,2,0,"['#PrivatizarNÃO', '#FNU']",[],[],https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1189286478272176129,tweet_id:1189286478272176129
Embaixadora Bettina Cadenbach,@AmbBrasilia,2019-10-22T15:42:36.000Z,True,"Encontro excelente com governador do Piauí , Sr. Wellington Dias. Falamos sobre turismo, infraestrutura , parcerias público-privadas, cooperação nas áreas de abastecimento e de saneamento de água.",1,3,8,0,[],[],[],https://pbs.twimg.com/profile_images/1799095770236280832/OmHZC8KN_bigger.jpg,https://x.com/AmbBrasilia/status/1186669188682784774,tweet_id:1186669188682784774
FNU - Urbanitários,@FNUCUT,2019-10-15T17:21:15.000Z,False,"FNU  e as entidades presentes neste 15/10, em Brasília,  no “Seminário Nacional sobre o PL 3.261/2019. Todas as falas dos trabalhadores em defesa do saneamento público e contra entrega da água ao capital privado. #NãoàprivatizaçãodaÁgua #AguaNaoEmercadoria #FNU",0,7,8,0,"['#NãoàprivatizaçãodaÁgua', '#AguaNaoEmercadoria', '#FNU']",[],[],https://pbs.twimg.com/profile_images/1869426037353807872/FWlNfiPG_bigger.png,https://x.com/FNUCUT/status/1184157298958258176,tweet_id:1184157298958258176
Rafael Fontana,@RafaelFontana,2019-09-19T13:25:22.000Z,True,"Caixa está parcialmente sob o comando de uma quadrilha desde os anos petistas, todos em Brasília sabem bem disso.
A fraude nas LOTERIAS DA CAIXA continua a pleno vapor.
O saneamento completo do setor público levará anos.",9,12,81,0,[],[],[],https://pbs.twimg.com/profile_images/1033726541442641920/s4fyfWuM_bigger.jpg,https://x.com/RafaelFontana/status/1174675852761718786,tweet_id:1174675852761718786
